"duration","deaths","area","gdp","country","lat","lon","Began","Ended","dismagvalue","lm_USD","rf_USD","xgb_USD","svr_USD","brnn_USD","knn_USD"
14,25,266950,49406568433,"Ghana",7.38005,-0.55,"2015/06/02","2015/06/15",266950,9429000,15310000,11504000,4984000,7056000,5898000
9,40,13023,14953950557,"Georgia",42.0683,44.54,"2015/06/07","2015/06/15",13023,5106000,5478000,2743000,2972000,4043000,6904000
2,81,43782,2.1e+12,"India",21.8734,70.76,"2015/06/19","2015/06/20",43782,407924000,594805000,369243000,426946000,451023000,206429000
8,4,4726,32210232912,"Cameroon",3.94741,9.88,"2015/06/22","2015/06/29",4726,3865000,3996000,2765000,8724000,4906000,8374000
5,10,73485,2.71e+11,"Pakistan",35.0129,72.84,"2015/06/25","2015/06/29",73485,25301000,18427000,26391000,19153000,19473000,34589000
12,3,115,1.8e+12,"Brazil",-25.5689,-50.75,"2015/07/10","2015/07/21",115,442860000,371667000,399023000,558873000,733174000,306942000
10,4,16151,3.06e+11,"Philippines (the)",15.5509,120.8,"2015/07/12","2015/07/21",16151,32603000,59967000,40700000,64301000,36562000,45417000
8,23,776608,4.08e+11,"Iran (Islamic Republic of)",33.6304,54.04,"2015/07/14","2015/07/21",776608,47302000,90089000,53400000,44134000,41426000,56213000
36,293,629962,2.1e+12,"India",26.2074,82.62,"2015/07/15","2015/08/19",629962,1872952000,5975237000,3808231000,2349293000,2591772000,9057766000
36,149,26424,63045305229,"Myanmar",20.175,95.53,"2015/07/15","2015/08/19",26424,70850000,91954000,37355000,73107000,68552000,162054000
36,238,137040,2.71e+11,"Pakistan",34.3432,72.27,"2015/07/15","2015/08/19",137040,286788000,213323000,280647000,357950000,331289000,253553000
12,32,24337,2.39e+11,"Viet Nam",20.8137,106.86,"2015/07/25","2015/08/05",24337,74377000,103981000,66886000,51804000,57482000,43454000
3,7,5957,10064515432,"Macedonia (the former Yugoslav Republic of)",41.7575,21.19,"2015/08/03","2015/08/05",5957,974000,15077000,681000,714000,879000,1532000
8,3,133853,5.95e+11,"Argentina",-35.1086,-59.81,"2015/08/05","2015/08/12",133853,33581000,7042000,32934000,36897000,32243000,17031000
7,5,69190,2.1e+12,"India",26.8946,93.75,"2015/08/13","2015/08/19",69190,162901000,245155000,189179000,147782000,141308000,263429000
20,53,186816,4.93e+11,"Nigeria",9.953,11.528,"2015/09/05","2015/09/24",186816,174060000,49926000,160877000,107304000,139739000,53163000
5,2,192887,2.39e+11,"Viet Nam",20.567,104.762,"2015/09/07","2015/09/11",192887,8237000,8816000,12726000,15667000,8668000,9984000
2,20,2896,2.44e+12,"France",43.377,6.53,"2015/10/03","2015/10/04",2896,380265000,334639000,255197000,244674000,298350000,150980000
27,325,93202,2.1e+12,"India",11.828,78.855,"2015/11/08","2015/12/04",93202,2442312000,4955267000,4513858000,4106631000,3174082000,2568501000
14,1,11410,11386850130,"Albania",41.287,19.966,"2015/11/21","2015/12/04",11410,746000,2212000,1497000,5912000,1741000,4071000
37,112,103770,70120413329,"Kenya",-2.036,39.513,"2015/12/01","2016/01/06",103770,53816000,25295000,26452000,46336000,48832000,14455000
25,9,69542,99937696000,"Ecuador",-0.786,-79.701,"2016/01/01","2016/01/25",69542,18967000,8691000,13921000,12660000,16072000,6055000
25,16,80572,11936999283,"Mozambique",-12.351,39.464,"2016/01/05","2016/01/29",80572,2958000,1701000,1657000,1690000,2266000,2486000
7,3,110515,1.8e+12,"Brazil",-17.956,-56.442,"2016/01/09","2016/01/15",110515,98817000,67886000,102338000,112275000,95379000,61543000
2,3,182022,49774004999,"Tanzania, United Republic of",-4.762,35.505,"2016/01/17","2016/01/18",182022,1389000,1899000,1823000,5861000,1366000,2621000
6,8,235819,9.32e+11,"Indonesia",-2.465,103.352,"2016/02/07","2016/02/12",235819,68422000,11751000,82712000,57917000,53985000,66627000
10,30,277015,49840491178,"Angola",-11.594,16.056,"2016/03/01","2016/03/10",277015,8859000,6274000,9135000,5729000,7055000,8605000
4,5,383224,1.12e+13,"China",24.704,113.991,"2016/03/19","2016/03/22",383224,489926000,628328000,875810000,969854000,429595000,526361000
6,28,2440002,74296618481,"Ethiopia",9.268,41.691,"2016/04/02","2016/04/07",2440002,6761000,8521000,6016000,16472000,8033000,13026000
7,92,111748,3.14e+11,"Pakistan",33.054,71.779,"2016/04/02","2016/04/08",111748,98669000,169370000,65744000,120834000,100533000,152885000
30,8,126653,57236652490,"Uruguay",-32.435,-56.195,"2016/04/12","2016/05/11",126653,9991000,1636000,6909000,6153000,8322000,4028000
7,23,59746,49840491178,"Angola",-8.321,13.978,"2016/04/16","2016/04/22",59746,8650000,41481000,8551000,5780000,6496000,23280000
4,18,70518,2.29e+12,"India",27.464,95.607,"2016/04/22","2016/04/25",70518,261914000,252019000,223008000,209690000,201918000,410711000
3,13,84215,49774004999,"Tanzania, United Republic of",-6.894,36,"2016/04/22","2016/04/24",84215,4081000,3242000,3167000,4510000,3228000,4230000
8,7,91555,3.47e+12,"Germany",48.407,10.22,"2016/05/31","2016/06/07",91555,323322000,763397000,354008000,244505000,259366000,232711000
24,14,93840,60291736894,"Myanmar",18.316,95.26,"2016/06/01","2016/06/24",93840,13320000,10212000,9525000,7489000,10203000,7890000
5,10,47506,56165172899,"Ghana",6.414,-1.165,"2016/06/10","2016/06/14",47506,5676000,4019000,6220000,4133000,4394000,6619000
6,68,197080,1.12e+13,"China",24.753,112.952,"2016/06/18","2016/06/23",197080,2531560000,3425013000,2202946000,3208067000,2582536000,3422107000
4,7,18481,5e+12,"Japan",32.603,130.99,"2016/06/20","2016/06/23",18481,450467000,1349922000,563580000,338909000,381596000,1342731000
7,61,135742,2.29e+12,"India",27.068,93.95,"2016/06/25","2016/07/01",135742,563222000,225904000,445077000,567883000,518827000,511282000
16,289,720844,1.12e+13,"China",27.976,114.24,"2016/06/28","2016/07/13",720844,6622746000,40516376000,19267834000,11104235000,10972267000,31910252000
4,46,31431,3.14e+11,"Pakistan",36.104,72.793,"2016/07/03","2016/07/06",31431,67132000,41327000,56811000,38678000,55725000,53441000
15,106,45667,2.65e+11,"Bangladesh",24.095,90.04,"2016/07/19","2016/08/02",45667,150447000,202822000,109095000,146760000,138957000,189229000
8,13,19554,1.87e+13,"United States of America (the)",29.988,-91.8,"2016/08/09","2016/08/16",19554,3163221000,5465465000,2094415000,2597302000,2532766000,4828791000
4,4,20422,1.93e+11,"Greece",37.418,22.292,"2016/09/05","2016/09/08",20422,12834000,19533000,19266000,12268000,12416000,23108000
13,1,634200,1.21e+12,"Australia",-33.277,139.898,"2016/09/10","2016/09/22",634200,36885000,34498000,114932000,125246000,48316000,51101000
9,13,127234,1.08e+12,"Mexico",17.071,-93.805,"2016/09/14","2016/09/22",127234,137366000,78241000,95847000,84195000,102271000,283072000
3,53,32276,9.32e+11,"Indonesia",-7.042,108.238,"2016/09/20","2016/09/22",32276,186314000,35797000,150995000,117360000,164791000,54354000
9,28,137435,2.29e+12,"India",17.654,80.34,"2016/09/21","2016/09/29",137435,424841000,295779000,328349000,277185000,325900000,171657000
7,5,22329,1.08e+12,"Mexico",23.672,-104.964,"2016/09/29","2016/10/05",22329,102888000,86571000,107812000,124570000,98349000,306899000
11,4,17187,4.13e+11,"Thailand",14.867,100.395,"2016/10/06","2016/10/16",17187,45494000,82288000,55985000,91300000,51360000,61299000
8,1,57183,1.85e+11,"Romania",45.151,27.562,"2016/10/09","2016/10/16",57183,6957000,17257000,15373000,24435000,11207000,9151000
8,35,63642,2.57e+11,"Viet Nam",16.004,107.68,"2016/10/09","2016/10/16",63642,58154000,47462000,43653000,40591000,45087000,59674000
5,3,19889,93355993629,"Ukraine",47.256,31.348,"2016/10/12","2016/10/16",19889,5979000,6469000,6220000,7833000,6534000,3788000
19,2,11225,9.32e+11,"Indonesia",0.649,123.245,"2016/10/23","2016/11/10",11225,100579000,297881000,105395000,414123000,176513000,196701000
8,2,322162,1.08e+12,"Mexico",23.273,-99.793,"2016/11/03","2016/11/10",322162,42253000,86590000,57505000,69533000,43876000,61702000
6,13,4534,13987693739,"Haiti",19.739,-72.587,"2016/11/05","2016/11/10",4534,2697000,376000,1394000,2057000,2360000,922000
4,2,16543,11861199831,"Albania",42.254,19.446,"2016/11/07","2016/11/10",16543,575000,336000,842000,882000,726000,861000
10,14,67395,4.13e+11,"Thailand",14.445,100.753,"2016/12/01","2016/12/10",67395,64325000,42557000,53337000,43146000,48305000,26307000
9,27,44341,2.57e+11,"Viet Nam",NA,NA,"2016/12/12","2016/12/20",44341,57481000,64785000,48290000,38644000,43291000,232365000
31,96,50020,4.56e+11,"Thailand",7.305,100.061,"2017/01/01","2017/01/31",50020,340013000,497673000,171970000,265732000,298498000,386815000
15,7,13364,23136232230,"Honduras",15.581,-85.367,"2017/01/07","2017/01/21",13364,4104000,2294000,4366000,6398000,4173000,940000
7,1,288499,2.11e+11,"Peru",-5.251,-77.573,"2017/02/01","2017/02/07",288499,5555000,16583000,13264000,20196000,7454000,10177000
7,13,30389,3.28e+11,"Philippines (the)",7.59,124.062,"2017/02/01","2017/02/07",30389,48110000,103277000,36398000,35558000,37194000,11455000
1,2,40254,1.02e+12,"Indonesia",-7.029,107.162,"2017/02/21","2017/02/21",40254,22005000,18234000,52134000,138485000,24062000,7842000
9,1,128597,3.12e+11,"Colombia",3.723,-72.674,"2017/02/23","2017/03/03",128597,10700000,8297000,21377000,32795000,15781000,29433000
5,184,810942,2.11e+11,"Peru",-11.004,-75.148,"2017/03/15","2017/03/19",810942,56282000,657898000,113049000,147939000,111974000,213661000
19,11,24003,68972769396,"Angola",-8.718,13.656,"2017/03/21","2017/04/08",24003,15473000,4636000,12438000,14795000,13594000,12707000
17,1,27377,6.44e+11,"Argentina",-45.953,-67.939,"2017/04/05","2017/04/21",27377,39394000,106918000,84667000,204291000,82427000,119029000
2,42,40808,4.87e+11,"Iran (Islamic Republic of)",37.704,46.169,"2017/04/15","2017/04/16",40808,68533000,118651000,58739000,67175000,62470000,32850000
16,2,79149,1.65e+12,"Canada",45.575,-74.406,"2017/05/05","2017/05/20",79149,115223000,198557000,169940000,189327000,145641000,98439000
9,26,55028,82035800868,"Kenya",-2.879,37.88,"2017/05/08","2017/05/16",55028,17306000,52197000,15415000,11557000,12984000,34978000
5,2,157699,2.76e+11,"Chile",-27.122,-69.952,"2017/05/11","2017/05/15",157699,9867000,6420000,14696000,17537000,10464000,11530000
6,3,213687,3.81e+11,"South Africa",-28.362,29.715,"2017/05/14","2017/05/19",213687,17264000,15153000,20073000,22031000,16115000,18909000
16,14,266010,2.06e+12,"Brazil",-8.096,-38.231,"2017/05/26","2017/06/10",266010,311521000,314662000,294407000,153104000,226707000,1589936000
29,176,64677,28971589213,"Nepal",27.941,83.878,"2017/08/10","2017/09/07",64677,27226000,80496000,13713000,31309000,28227000,26021000
21,56,184437,11185102400,"Niger (the)",14.617,4.402,"2017/08/26","2017/09/15",184437,4165000,3059000,3650000,2605000,3367000,1206000
14,16,283444,1.23e+13,"China",29.612,113.645,"2017/09/24","2017/10/07",283444,1849135000,2045832000,1662517000,926139000,1352478000,3817411000
12,2,57675,1.16e+12,"Mexico",23.917,-98.308,"2017/09/26","2017/10/07",57675,74993000,129893000,124558000,146341000,94769000,84278000
30,9,101670,4.56e+11,"Thailand",14.594,100.679,"2017/10/10","2017/11/08",101670,87967000,7498000,61524000,54406000,73089000,32090000
10,21,50536,2.65e+12,"India",10.489,79.004,"2017/10/30","2017/11/08",50536,534858000,742126000,378719000,361251000,399484000,1530899000
15,9,27068,1.02e+12,"Indonesia",-7.229,109.117,"2017/11/03","2017/11/17",27068,180925000,50874000,180093000,188801000,159612000,144498000
11,9,22923,94376246467,"Sri Lanka",8.604,80.637,"2017/11/03","2017/11/13",22923,14923000,8410000,13622000,16085000,12932000,9328000
6,7,37944,3.19e+11,"Malaysia",5.247,101.026,"2017/11/03","2017/11/08",37944,30488000,15885000,35956000,25727000,25313000,30042000
10,23,2571,2e+11,"Greece",38.261,23.529,"2017/11/11","2017/11/20",2571,72641000,57511000,67044000,62706000,63117000,20596000
6,8,27646,2.81e+11,"Viet Nam",11.664,108.399,"2017/11/19","2017/11/24",27646,30452000,15483000,31119000,25431000,25167000,21949000
2,4,181055,6.89e+11,"Saudi Arabia",22.707,39.365,"2017/11/21","2017/11/22",181055,22283000,41931000,35857000,84714000,20850000,35995000
5,1,10463,13019689337,"Albania",44.885,15.215,"2017/11/30","2017/12/04",10463,535000,7730000,1082000,2179000,1028000,3733000
2,3,50430,80856697009,"Oman",24.36,55.968,"2017/12/16","2017/12/17",50430,2848000,1018000,3697000,4970000,2747000,804000
5,2,117492,3.59e+11,"Malaysia",3.659,102.337,"2018/01/01","2018/01/05",117492,13539000,5270000,20411000,22162000,14571000,14506000
5,51,5597,47568210069,"Congo (the Democratic Republic of the)",-4.355,15.116,"2018/01/03","2018/01/07",5597,16281000,11423000,10125000,5610000,13278000,3241000
14,1,25660,9880675786,"Malawi",-10.351,33.847,"2018/02/01","2018/02/14",25660,558000,1019000,1299000,3096000,1136000,956000
12,6,245648,40287647930,"Bolivia (Plurinational State of)",-14.405,-64.013,"2018/02/10","2018/02/21",245648,3506000,3635000,5533000,2210000,2802000,9784000
3,4,55139,1.92e+12,"Brazil",-22.479,-44.095,"2018/02/14","2018/02/16",55139,93169000,31287000,126259000,101962000,83635000,31872000
10,8,462991,77792944472,"Angola",-11.247,16.007,"2018/02/22","2018/03/03",462991,6417000,3497000,8494000,4218000,4962000,11475000
2,3,131278,1.92e+12,"Brazil",-24.206,-48.623,"2018/03/20","2018/03/21",131278,56842000,52917000,69732000,186638000,55247000,30266000
23,2,172030,1.66e+12,"Russian Federation (the)",52.883,84.596,"2018/03/25","2018/04/16",172030,119307000,173216000,148307000,149391000,142953000,209215000
7,4,37320,9880675786,"Malawi",-11.158,34.02,"2018/04/11","2018/04/17",37320,765000,1231000,986000,906000,741000,2690000
5,15,37320,57003685912,"Tanzania, United Republic of",-11.158,34.02,"2018/04/14","2018/04/18",37320,7403000,8471000,6313000,4886000,5591000,2921000
2,24,14768,9642440646,"Rwanda",-1.784,30.012,"2018/04/23","2018/04/24",14768,1227000,4177000,1171000,743000,953000,852000
5,6,132889,1.75e+11,"Algeria",33.907,3.215,"2018/04/24","2018/04/28",132889,11305000,9603000,15531000,10404000,9227000,10199000
4,12,17900,3.77e+11,"Israel",31.164,34.861,"2018/04/24","2018/04/27",17900,44977000,25110000,41751000,27966000,35092000,13676000
10,5,109610,1.39e+13,"China",23.812,108.795,"2018/05/07","2018/05/16",109610,1171948000,827512000,1466676000,956468000,1006711000,717660000
14,72,184397,18418848300,"Afghanistan",34.94,68.216,"2018/05/09","2018/05/22",184397,6450000,8830000,6010000,5288000,5767000,5816000
5,2,67482,73328024537,"Guatemala",15.88,-90.217,"2018/05/18","2018/05/22",67482,3059000,3321000,4546000,4683000,3421000,1255000
3,21,3882,3.21e+11,"Bangladesh",23.226,92.13,"2018/05/20","2018/05/22",3882,58789000,12837000,20451000,28211000,46431000,25479000
10,246,109672,5.04e+12,"Japan",35.65,137.895,"2018/06/29","2018/07/08",109672,3101685000,9439198000,7431366000,6534606000,4182333000,8346741000
11,15,85852,33111525872,"Nepal",28.238,84.398,"2018/07/01","2018/07/11",85852,5345000,3292000,4318000,3316000,3972000,4222000
27,16,46815,67144725831,"Myanmar",18.191,95.434,"2018/07/15","2018/08/10",46815,19039000,20342000,10643000,12357000,15307000,69712000
35,23,629242,32333780383,"Sudan (the)",13.487,31.942,"2018/08/01","2018/09/04",629242,7770000,1829000,5835000,7568000,5517000,4317000
33,34,83998,67299280680,"Ghana",9.538,-1.066,"2018/08/31","2018/10/02",83998,27691000,50003000,16510000,16493000,20989000,21515000
13,199,257477,4.22e+11,"Nigeria",10.475,8.238,"2018/09/20","2018/10/02",257477,225673000,474789000,374271000,382057000,295416000,588923000
2,9,340197,3.32e+11,"Iran (Islamic Republic of)",35.606,52.429,"2018/10/05","2018/10/06",340197,14482000,195514000,18270000,76708000,13777000,33297000
7,12,29246,94493847352,"Sri Lanka",6.806,80.637,"2018/10/06","2018/10/12",29246,13398000,18998000,10486000,10209000,10470000,5534000
3,13,2882,1.42e+12,"Spain",39.591,2.936,"2018/10/09","2018/10/11",2882,214937000,75328000,143208000,138585000,181927000,61216000
4,4,6802,1.39e+12,"Spain",43.284,-6.225,"2019/01/22","2019/01/25",6802,112866000,39697000,126268000,124815000,122729000,127232000
4,12,632316,8.04e+11,"Saudi Arabia",26.674,41.295,"2019/01/27","2019/01/30",632316,50195000,100903000,61499000,111955000,45489000,87961000
10,6,272110,2.79e+11,"Chile",-21.965,-69.245,"2019/02/01","2019/02/10",272110,21885000,24244000,31063000,14702000,17463000,16182000
8,26,154678,21832234926,"Zimbabwe",-19.041,30.804,"2019/02/11","2019/02/18",154678,3612000,2045000,3130000,2454000,2794000,2022000
7,60,77813,11025371147,"Malawi",-14.53,34.317,"2019/03/04","2019/03/10",77813,2975000,1290000,2422000,2617000,2606000,1207000
2,12,20310,1.87e+12,"Brazil",-23.539,-46.124,"2019/03/10","2019/03/11",20310,157637000,102475000,136206000,130753000,122330000,113179000
6,24,133360,18904490263,"Afghanistan",34.668,67.894,"2019/05/22","2019/05/27",133360,2696000,6303000,2611000,2089000,2113000,962000
6,1,238157,8.04e+11,"Saudi Arabia",18.54,45.254,"2019/05/22","2019/05/27",238157,20392000,28058000,50540000,76138000,27506000,38778000
9,4,151027,69252306372,"Libya",24.555,12.691,"2019/05/28","2019/06/05",151027,4679000,4816000,5509000,4115000,4142000,1867000
8,4,88755,2.51e+11,"Romania",45.624,26.653,"2019/05/31","2019/06/07",88755,17678000,24179000,22753000,17286000,16087000,19975000
7,4,106546,8300784857,"Tajikistan",37.42,69.354,"2019/06/01","2019/06/07",106546,531000,561000,667000,509000,475000,524000
5,7,34620,1.27e+12,"Mexico",20.176,-103.182,"2019/06/02","2019/06/06",34620,113324000,70636000,143149000,90791000,93638000,123507000
5,12,85984,14206359007,"Mongolia",47.204,111.071,"2019/06/15","2019/06/19",85984,1415000,943000,1383000,1075000,1078000,1431000
3,10,12361,7.6e+11,"Turkey",40.706,41.047,"2019/06/18","2019/06/20",12361,77235000,21744000,54822000,48651000,61865000,77201000
6,31,413323,1.69e+12,"Russian Federation (the)",58.911,102.485,"2019/06/28","2019/07/03",413323,223641000,336767000,214152000,247565000,203915000,374724000
6,2,32382,5.12e+12,"Japan",32.591,130.866,"2019/06/29","2019/07/04",32382,265770000,322665000,349833000,483252000,327206000,198922000
3,1,10883,5.12e+12,"Japan",32.951,130.545,"2019/08/27","2019/08/29",10883,164464000,210285000,287792000,453516000,285249000,446740000
11,6,60942,23398811424,"Senegal",15.52,-15.516,"2019/09/10","2019/09/20",60942,2519000,3472000,3411000,2295000,2183000,2804000
6,7,9115,1.39e+12,"Spain",38.05,-1.091,"2019/09/11","2019/09/16",9115,172140000,848643000,156675000,181057000,161782000,302977000
65,90,232028,1e+11,"Kenya",0.728,39.414,"2019/10/10","2019/12/13",232028,77203000,225260000,98725000,114338000,65139000,29401000
2,10,23764,5.12e+12,"Japan",36.739,140.269,"2019/10/25","2019/10/26",23764,382201000,296331000,372929000,351022000,300517000,188039000
8,3,397450,1.27e+12,"Mexico",28.484,-107.661,"2019/11/27","2019/12/04",397450,58818000,31720000,63171000,72356000,54064000,91989000
7,2,38171,3.65e+11,"Malaysia",4.415,102.584,"2019/11/30","2019/12/06",38171,19764000,13656000,25921000,37916000,24361000,37927000
6,3,44782,89014990792,"Sri Lanka",7.922,80.835,"2019/12/18","2019/12/23",44782,5358000,7410000,5930000,6687000,5494000,5905000
28,28,401250,15390039242,"Mozambique",-16.223,36.866,"2019/12/27","2020/01/23",401250,3997000,998000,2958000,2632000,2905000,587000
4,66,24987,1.12e+12,"Indonesia",-6.533,107.508,"2019/12/31","2020/01/03",24987,300137000,491833000,292508000,158300000,265685000,107540000
24,40,443086,13051441059,"Madagascar",-18.95,47.184,"2020/01/01","2020/01/24",443086,3716000,1682000,2770000,2485000,2879000,3056000
11,61,115220,1.45e+12,"Brazil",-19.398,-45.901,"2020/01/17","2020/01/27",115220,453946000,266912000,396633000,372589000,388686000,378809000
7,2,172917,14028811072,"Mozambique",-18.013,35.282,"2020/02/11","2020/02/17",172917,577000,875000,770000,908000,617000,305000
9,3,15283,10184345442,"Rwanda",-1.994,29.863,"2020/03/02","2020/03/10",15283,901000,1447000,729000,2118000,1113000,908000
5,40,22124,3.65e+11,"Egypt",29.021,30.754,"2020/03/11","2020/03/15",22124,85976000,49111000,65634000,43134000,67954000,138111000
7,8,216987,2.4e+11,"Iran (Islamic Republic of)",33.039,54.161,"2020/04/10","2020/04/16",216987,19226000,22826000,21299000,14159000,14987000,22764000
7,30,77632,53619073505,"Angola",-9.139,14.201,"2020/04/18","2020/04/24",77632,10162000,8817000,8380000,7136000,7848000,9486000
45,285,154390,1.01e+11,"Kenya",1.163,36.593,"2020/04/18","2020/06/01",154390,127290000,60466000,247477000,175154000,154358000,89159000
7,8,10322,3181071154,"Djibouti",11.685,42.68,"2020/04/20","2020/04/26",10322,443000,737000,353000,478000,405000,573000
9,26,428331,6.883e+09,"Somalia",6.142,47.085,"2020/04/20","2020/04/28",428331,1e+06,416000,946000,712000,820000,690000
5,2,184333,62409709111,"Tanzania, United Republic of",-4.512,34.218,"2020/04/22","2020/04/26",184333,2169000,1900000,3323000,4058000,2286000,2607000
11,4,84662,59894305353,"Uzbekistan",41.245,55.844,"2020/05/01","2020/05/11",84662,4938000,4813000,7037000,4925000,4627000,2608000
5,11,47454,37600368181,"Uganda",0.013,31.026,"2020/05/21","2020/05/25",47454,3990000,2885000,4164000,2851000,3061000,5184000
5,3,95375,75909397659,"Oman",18.398,54.533,"2020/05/27","2020/05/31",95375,3657000,4569000,4454000,4317000,3505000,3016000
5,2,423250,13312981595,"Mongolia",46.388,106.222,"2020/06/21","2020/06/25",423250,398000,425000,698000,1087000,414000,1001000
8,3,33791,1.57e+11,"Ukraine",49.315,30.061,"2020/06/22","2020/06/29",33791,11379000,32933000,11071000,18105000,12445000,35695000
12,82,28548,5.04e+12,"Japan",32.666,131.039,"2020/06/29","2020/07/10",28548,2462614000,4185865000,1954106000,2003897000,2142276000,6051331000
7,74,111106,36288830373,"Nepal",NA,NA,"2021/07/01","2021/07/07",111106,10215000,9868000,7582000,10891000,9740000,17277000
4,8,4232,1.78e+12,"Russian Federation (the)",NA,NA,"2021/07/04","2021/07/07",4232,224393000,187931000,177348000,178378000,209431000,500549000
4,197,8489,4.26e+12,"Germany",NA,NA,"2021/07/12","2021/07/15",8489,2426721000,6955654000,2981468000,1169874000,2768567000,1257483000
2,260,11286,14786861638,"Afghanistan",NA,NA,"2021/07/28","2021/07/29",11286,6662000,27647000,14364000,5351000,9295000,4134000
